# ─────────────────┬────────────┬──────────┬───────────────────────────────────────────┐
#│     Regime      │  UT date   │ Exposure │                   Moon                    │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ dark            │ 2026-03-15 │ 1200 s   │ 16% lit, below horizon, 135° away,        │
#│                 │            │          │ airmass 1.23                              │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ grey            │ 2026-02-23 │ 600 s    │ 34% lit, above horizon, 37° away, airmass │
#│                 │            │          │  1.37                                     │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ bright          │ 2026-06-03 │ 600 s    │ 92% lit, above horizon, 32° away, airmass │
#│ ("light")       │            │          │  1.31                                     │
#└─────────────────┴────────────┴──────────┴───────────────────────────────────────────
moon_regime,channel,night,frame,mjd,texp_s,airmass,slit_arcsec,binspat,binspec,moon_illum,moon_alt_deg,moon_sep_deg,wavelength_A,sb_ab_mag_arcsec2,flam_erg_s_cm2_A_arcsec2,segment
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4780.609,19.9836,4.835181e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4781.493,19.9928,4.792808e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4782.376,19.9868,4.817255e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4783.261,19.9298,5.075138e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4784.145,19.9618,4.926007e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4785.028,19.9583,4.939997e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4785.912,19.9579,4.940005e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4786.796,19.8977,5.219784e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4787.680,20.0053,4.725411e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4788.563,19.9629,4.911736e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4789.447,19.9630,4.909446e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4790.331,19.9284,5.066937e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4791.214,19.9748,4.853058e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4792.098,19.9051,5.172725e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4792.981,19.9131,5.133163e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4793.865,19.9726,4.857342e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4794.749,19.9574,4.924073e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4795.632,19.8924,5.225963e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4796.515,19.9527,4.941617e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4797.398,20.0049,4.708051e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4798.282,20.0378,4.565842e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4799.166,19.9734,4.843234e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4800.049,19.9506,4.943963e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4800.932,20.0153,4.656527e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4801.815,19.9612,4.892454e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4802.699,20.0133,4.661668e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4803.582,19.9249,5.055266e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4804.465,19.9146,5.101398e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4805.348,19.9697,4.847085e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4806.231,19.9972,4.724173e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4807.114,19.9356,4.998011e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4807.998,19.9711,4.835401e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4808.880,19.9340,5.001675e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4809.763,19.9049,5.135653e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4810.646,19.9187,5.069046e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4811.529,20.0203,4.614489e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4812.412,19.9577,4.886494e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4813.295,19.9233,5.041966e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4814.178,19.8612,5.337046e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4815.061,19.9089,5.105492e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4815.943,19.9466,4.929448e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4816.826,19.8483,5.394894e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4817.709,19.9467,4.925815e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4818.592,19.9126,5.080875e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4819.475,19.9081,5.100358e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4820.357,19.9585,4.866941e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4821.240,19.9158,5.060316e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4822.122,19.8726,5.263709e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4823.005,19.9678,4.820295e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4823.887,19.9310,4.984775e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4824.770,19.9595,4.853761e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4825.652,19.9108,5.074347e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4826.535,19.9076,5.087752e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4827.417,19.8944,5.147804e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4828.299,19.9596,4.846160e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4829.182,20.0140,4.607548e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4830.064,19.9315,4.969419e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4830.946,19.8572,5.319756e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4831.829,19.8481,5.362325e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4832.711,19.9390,4.929982e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4833.593,19.9337,4.952391e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4834.475,19.9650,4.809647e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4835.357,19.9550,4.852315e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4836.239,19.9532,4.858570e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4837.122,19.9969,4.665369e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4838.003,19.9425,4.903236e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4838.885,19.9006,5.094502e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4839.768,19.9155,5.023029e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4840.649,19.8927,5.127796e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4841.531,19.9178,5.008821e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4842.413,19.9250,4.973901e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4843.295,20.0202,4.554568e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4844.177,19.9594,4.815235e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4845.059,19.9065,5.053829e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4845.940,19.9430,4.884875e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4846.822,19.9476,4.862572e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4847.704,19.8540,5.298558e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4848.585,19.9146,5.008908e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4849.467,19.9626,4.790436e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4850.348,19.9441,4.871386e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4851.230,19.9521,4.833498e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4852.111,19.9757,4.728142e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4852.993,19.9779,4.716828e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4853.875,19.9861,4.679545e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4854.756,20.0183,4.541357e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4855.637,20.0058,4.591947e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4856.519,19.9570,4.801400e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4857.400,20.0540,4.389511e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4858.281,19.9835,4.682094e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4859.162,20.0049,4.589117e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4860.043,20.0746,4.302331e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4860.925,20.0380,4.448099e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4861.806,19.9678,4.743383e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4862.687,19.9753,4.709268e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4863.568,19.9485,4.825306e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4864.449,20.0120,4.549489e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4865.330,19.9937,4.625206e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4866.211,19.9819,4.674039e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4867.092,19.9488,4.817005e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4867.973,19.9648,4.744868e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4868.854,19.8988,5.040104e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4869.735,19.9564,4.777891e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4870.616,19.9938,4.614771e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4871.497,19.9884,4.635901e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4872.377,20.0863,4.234524e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4873.258,19.9515,4.792805e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4874.139,19.9788,4.672173e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4875.019,19.9894,4.624944e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4875.900,20.0072,4.548083e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4876.780,19.9399,4.837354e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4877.661,19.9376,4.845915e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4878.542,19.9574,4.756211e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4879.422,19.9116,4.959696e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4880.302,19.8897,5.058650e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4881.183,19.9281,4.881465e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4882.063,19.8878,5.063806e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4882.944,19.9496,4.782240e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4883.824,19.9302,4.866443e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4884.704,19.9120,4.946853e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4885.584,19.9237,4.892421e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4886.465,19.9631,4.716277e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4887.345,19.9769,4.654912e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4888.225,19.9790,4.644146e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4889.105,20.0175,4.480858e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4889.985,19.9481,4.774977e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4890.865,20.0084,4.515126e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4891.745,19.9247,4.875242e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4892.625,19.9725,4.663613e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4893.505,19.8989,4.989103e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4894.385,19.8671,5.135476e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4895.265,19.9007,4.977048e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4896.145,19.8679,5.127901e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4897.024,19.8656,5.136929e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4897.904,19.8937,5.004034e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4898.784,19.9118,4.919313e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4899.664,19.8651,5.134012e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4900.543,19.8993,4.972848e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4901.423,19.9761,4.631658e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4902.303,19.9457,4.761647e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4903.182,19.8488,5.204030e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4904.062,19.9654,4.672660e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4904.941,19.9171,4.883502e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4905.821,19.8554,5.166976e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4906.700,19.9387,4.783749e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4907.580,19.9537,4.716528e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4908.459,19.8116,5.373980e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4909.338,19.9149,4.884552e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4910.218,19.9458,4.745488e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4911.097,19.8601,5.133745e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4911.976,19.8780,5.047908e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4912.855,19.8797,5.038101e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4913.734,19.8468,5.191274e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4914.613,19.9104,4.894009e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4915.493,19.9042,4.920604e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4916.372,19.8882,4.991724e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4917.250,19.8715,5.067087e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4918.129,19.9618,4.661399e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4919.008,20.0225,4.406156e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4919.887,20.0399,4.334602e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4920.766,19.9254,4.815008e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4921.645,19.9794,4.579738e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4922.524,19.9480,4.712409e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4923.402,19.9170,4.847308e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4924.281,19.8879,4.976944e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4925.160,19.9277,4.796155e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4926.039,19.8748,5.033739e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4926.917,19.9150,4.849368e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4927.796,19.9477,4.703437e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4928.674,19.8905,4.956504e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4929.553,19.8804,5.000793e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4930.431,19.8875,4.966340e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4931.310,19.7932,5.415373e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4932.188,19.8046,5.356887e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4933.066,19.7992,5.381601e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4933.945,19.8242,5.257267e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4934.823,19.8210,5.270912e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4935.701,19.8774,5.002046e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4936.580,19.9030,4.883725e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4937.458,19.9000,4.895841e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4938.335,19.9522,4.664379e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4939.214,19.9272,4.771278e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4940.092,19.8974,4.902169e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4940.970,19.8161,5.281683e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4941.848,19.8323,5.201316e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4942.726,19.8429,5.149064e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4943.604,19.8227,5.243721e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4944.481,19.8787,4.978684e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4945.359,19.8488,5.115505e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4946.237,19.8368,5.170548e-17,base
grey,G,20260223,0070,61094.142803,600,1.3725,1.5003,2.0,2.0,0.3396,47.84,37.21,4947.115,19.8680,5.022529e-17,base
