# Palomar sky spectrum for "grey" conditions
# Measured by Christoffer Fremling, 2026-07
# Compiled by Chaz Shapiro, 2026-08-07

wavelength_A,flam_erg_s_cm2_A_arcsec2
5503.810000000056,6.309384500000247e-17
5504.653750000056,6.273513500000236e-17
5505.497500000056,6.281251250000303e-17
5506.341000000015,6.266706250000555e-17
5507.184499999974,6.26500100000027e-17
5508.027999999933,6.270764500000258e-17
5508.871499999892,6.208570250000293e-17
5509.714999999851,6.159399250000153e-17
5510.558250000235,6.16179950000047e-17
5511.401750000194,6.198365750000632e-17
5512.245000000112,6.230244250000493e-17
5513.08825000003,6.252128000000221e-17
5513.931499999948,6.307246250000198e-17
5514.774500000291,6.330188500000288e-17
5515.617250000127,6.338165499999956e-17
5516.459999999963,6.43005874999978e-17
5517.302749999799,6.424628999999299e-17
5518.145499999635,6.39788174999942e-17
5518.988249999937,6.449782249999779e-17
5519.830750000197,6.42216524999986e-17
5520.673250000458,6.384375250000038e-17
5521.515500000212,6.355351499999702e-17
5522.358000000007,6.324928249999223e-17
5523.200499999803,6.28369799999927e-17
5524.042749999557,6.209084499999372e-17
5524.8849999997765,6.17145074999964e-17
5525.726999999955,6.124933000000245e-17
5526.569000000134,6.091449000000593e-17
5527.411000000313,6.084010250000631e-17
5528.253000000492,6.108102000000593e-17
5529.09475000063,6.082157250000491e-17
5529.936500000302,6.127485250000535e-17
5530.778249999974,6.194063250000223e-17
5531.619749999605,6.186814000000305e-17
5532.461499999277,6.178087500000062e-17
5533.302999999374,6.163589749999951e-17
5534.14424999943,6.126516500000354e-17
5534.985749999527,6.102858000000275e-17
5535.826749999542,6.132132500000605e-17
5536.667999999598,6.082782000000734e-17
5537.509249999654,6.094347500000624e-17
5538.350249999668,6.143578250000635e-17
5539.191499999724,6.181771500000661e-17
5540.032249999698,6.264674500000408e-17
5540.872999999672,6.347903250000293e-17
5541.713749999646,6.380021750000112e-17
5542.554249999579,6.421828250000079e-17
5543.394999999553,6.4213750000002e-17
5544.235749999527,6.378025000000116e-17
5545.07624999946,6.38629175000056e-17
5545.916749999393,6.325373500000366e-17
5546.757249999326,6.329218500000147e-17
5547.597249999642,6.314545000000186e-17
5548.4375,6.236599749999743e-17
5549.277750000358,6.185893499999603e-17
5550.117750000674,6.166918249999588e-17
5550.958000000566,6.123275249999715e-17
5551.798000000417,6.148188749999726e-17
5552.637750000227,6.231259499999955e-17
5553.477500000037,6.161332500000397e-17
5554.317249999847,6.143004000000304e-17
5555.156749999616,6.090363750000197e-17
5555.996499999426,6.061464500000075e-17
5556.835999999661,6.020847999999578e-17
5557.675499999896,6.019469499999905e-17
5558.51500000013,6.005200750000226e-17
5559.354250000324,5.955543000000134e-17
5560.193500000052,6.040249250000463e-17
5561.032499999739,6.111856000000233e-17
5561.871499999892,6.194379750000403e-17
5562.710500000045,6.280513500000238e-17
5563.549500000197,6.311305749999862e-17
5564.388250000309,6.320319000000093e-17
5565.226999999955,6.373907250000029e-17
5566.065749999601,6.353268000000314e-17
5566.904499999713,6.33744900000048e-17
5567.743249999825,6.251341000000205e-17
5568.581749999896,6.214070249999934e-17
5569.4202499999665,6.253331749999886e-17
5570.258499999996,6.234829500000259e-17
5571.096750000026,6.224582750000171e-17
5571.935000000056,6.261432500000045e-17
5572.773250000086,6.766678250000154e-17
5573.6115000001155,8.826009749999602e-17
5574.449750000145,1.416771949999985e-16
5575.287750000134,2.320986875000006e-16
5576.125500000082,3.449486499999989e-16
5576.96325000003,4.456140999999982e-16
5577.800999999978,4.842737999999956e-16
5578.6387499999255,4.486491249999938e-16
5579.476250000298,3.424967249999962e-16
5580.313750000205,2.208966275000011e-16
5581.151000000071,1.295266925000045e-16
5581.988499999978,7.45239300000043e-17
5582.8259999998845,6.278694750000526e-17
5583.66324999975,6.310146250000307e-17
5584.500499999616,6.24046625000023e-17
5585.337499999907,6.160733750000465e-17
5586.174499999732,6.098843500000445e-17
5587.011500000022,6.073836000000767e-17
5587.848500000313,6.166673250000421e-17
5588.685250000097,6.226294000000139e-17
5589.522000000346,6.295761999999623e-17
5590.358500000089,6.301596499999125e-17
5591.194999999832,6.276277999999344e-17
5592.031500000041,6.240888249999839e-17
5592.867999999784,6.161053999999895e-17
5593.704499999993,6.174687500000043e-17
5594.54075000016,6.140893250000014e-17
5595.376999999862,6.135559999999751e-17
5596.212999999989,6.161282249999972e-17
5597.04899999965,6.168787250000356e-17
5597.8849999997765,6.159432500000108e-17
5598.720999999903,6.168239250000455e-17
5599.55700000003,6.148982500000411e-17
5600.3927500001155,6.100575750000252e-17
5601.228500000201,6.100578250000173e-17
5602.064000000246,6.122695249999819e-17
5602.899500000291,6.151346750000104e-17
5603.735000000335,6.233579500000169e-17
5604.570499999914,6.340444750000453e-17
5605.405999999959,6.353369750000492e-17
5606.241249999963,6.362252750000313e-17
5607.0764999999665,6.294192499999827e-17
5607.911500000395,6.229316749999635e-17
5608.746500000358,6.196558249999932e-17
5609.58150000032,6.164997499999579e-17
5610.416250000242,6.182677250000064e-17
5611.251000000164,6.122090500000204e-17
5612.085750000086,6.08841524999968e-17
5612.920500000007,6.039739000000121e-17
5613.755249999929,6.040267000000026e-17
5614.58974999981,6.055049250000323e-17
5615.4242500001565,6.049120750000523e-17
5616.258499999996,6.071888250000605e-17
5617.092750000302,6.038901250000706e-17
5617.9272500001825,6.024620000000161e-17
5618.761500000022,6.080073500000354e-17
5619.595749999862,6.170134749999877e-17
5620.429999999702,6.117255499999655e-17
5621.2637499999255,6.187677249999795e-17
5622.097499999683,6.219638999999918e-17
5622.931249999907,6.192500749999952e-17
5623.764750000089,6.307781749999865e-17
5624.598499999847,6.304646750000272e-17
5625.43200000003,6.177109249999804e-17
5626.265500000212,6.092508999999771e-17
5627.098999999929,6.068526000000145e-17
5627.932250000071,5.998811250000035e-17
5628.765750000253,6.083416750000028e-17
5629.598999999929,6.126508750000474e-17
5630.432250000071,6.036305750000148e-17
5631.265500000212,6.068743250000067e-17
5632.098249999806,6.099726250000326e-17
5632.930999999866,6.092189249999947e-17
5633.7637499999255,6.124917499999853e-17
5634.596499999985,6.090451249999945e-17
5635.429250000045,6.002768249999796e-17
5636.262000000104,5.98987149999987e-17
5637.094500000123,5.980841750000036e-17
5637.926750000101,6.005859250000029e-17
5638.759250000119,5.979875000000171e-17
5639.591500000097,5.994883250000112e-17
5640.4237500000745,6.034115750000227e-17
5641.256000000052,5.974836499999895e-17
5642.087999999989,5.977991749999603e-17
5642.9199999999255,5.964787749999456e-17
5643.751999999862,5.956291249999487e-17
5644.583999999799,6.032894499999855e-17
5645.41575000016,6.114107999999827e-17
5646.247500000056,6.120255999999982e-17
5647.078999999911,6.121560750000102e-17
5647.910499999765,6.041714999999766e-17
5648.74199999962,6.037383500000151e-17
5649.573249999899,6.050831000000018e-17
5650.404500000179,6.062999749999444e-17
5651.235500000417,6.118596749999374e-17
5652.06650000019,6.084019749999446e-17
5652.897750000004,6.027119999999711e-17
5653.7289999998175,5.989678500000063e-17
5654.55999999959,5.926691500000517e-17
5655.390999999829,5.915837000000025e-17
5656.221750000026,5.917189500000018e-17
5657.0522500001825,5.938322249999724e-17
5657.88300000038,6.023444249999229e-17
5658.713500000536,5.988786249999474e-17
5659.544000000227,5.972978999999519e-17
5660.374499999918,5.938612999999711e-17
5661.204749999568,5.902824500000238e-17
5662.034999999218,5.994752250000608e-17
5662.864999999292,6.01358475000061e-17
5663.694999999367,6.047693500000504e-17
5664.524999999441,6.033010749999952e-17
5665.354999999516,5.995641499999778e-17
5666.18499999959,5.956716500000002e-17
5667.014749999624,5.996808749999844e-17
5667.844499999657,6.09478800000015e-17
5668.67399999965,6.083759750000124e-17
5669.503499999642,6.202056750000125e-17
5670.332999999635,6.23466925000017e-17
5671.1624999996275,6.305975999999993e-17
5671.99199999962,6.277233749999685e-17
5672.821249999572,6.335116249999282e-17
5673.650499999523,6.294683749999383e-17
5674.479499999434,6.131444999999703e-17
5675.308499999344,6.24460699999984e-17
5676.137499999255,6.215439250000161e-17
5676.96624999959,6.144193250000051e-17
5677.7949999999255,6.216524499999926e-17
5678.623750000261,6.210781250000053e-17
5679.452250000555,6.171342999999778e-17
5680.281000000425,6.289297249999801e-17
5681.109500000253,6.339188750000048e-17
5681.937750000041,6.37485499999974e-17
5682.76624999987,6.46818124999978e-17
5683.594499999657,6.511054749999713e-17
5684.422749999445,6.623809499999647e-17
5685.1969999996945,6.649480250000113e-17
5685.81799999997,6.696349250000352e-17
5686.439000000246,6.780883500000712e-17
5686.882750000339,6.890823750000601e-17
5687.350500000175,7.021348500000175e-17
5687.878000000026,7.171335249999716e-17
5688.291749999858,7.19295399999965e-17
5688.873000000138,7.220456749999787e-17
5689.287000000011,7.157817750000178e-17
5689.793999999762,7.11523400000039e-17
5690.281999999657,7.306157000000253e-17
5690.705499999691,7.084856999999706e-17
5691.276999999769,7.236709749999227e-17
5691.691000000108,6.963700749999313e-17
5692.237500000279,6.694830249999206e-17
5692.68600000022,6.988062999999778e-17
5693.148750000168,6.76187400000027e-17
5693.680999999866,7.060946999999909e-17
5694.094499999657,7.006345750000312e-17
5694.675749999471,6.816502750000255e-17
5695.089249999728,6.697189000000082e-17
5695.590749999974,6.486961500000303e-17
5696.0840000002645,6.673789500000114e-17
5696.502000000328,6.493552499999906e-17
5697.079249999952,6.671214249999671e-17
5697.492749999743,6.61474499999978e-17
5698.033249999862,6.449614999999533e-17
5698.487249999773,6.62002249999954e-17
5698.943500000052,6.53340349999983e-17
5699.481750000268,6.619369499999815e-17
5699.895000000019,6.564540999999983e-17
5700.47424999997,6.406964999999954e-17
5700.89000000013,6.479028999999602e-17
5701.385000000242,6.37239524999967e-17
5701.884750000201,6.542901499999698e-17
5702.298000000417,6.38539574999946e-17
5702.879500000272,6.338760249999888e-17
5703.292750000022,6.330493749999562e-17
5703.8259999998845,6.11154624999946e-17
5704.2872499995865,6.39955899999971e-17
5704.73649999965,6.255676249999701e-17
5705.281999999657,6.358493999999688e-17
5705.695249999873,6.409696749999975e-17
5706.266749999952,6.106109500000084e-17
5706.689749999903,6.265308750000097e-17
5707.177000000142,6.082650000000127e-17
5707.684249999933,6.152315749999772e-17
5708.097000000067,6.219523499999544e-17
5708.678499999922,6.204457499999417e-17
5709.09124999959,6.271430749999941e-17
5709.616249999963,6.159935500000175e-17
5710.085750000086,6.266763250000387e-17
5710.526250000112,6.056233750000347e-17
5711.0800000000745,6.147675499999858e-17
5711.492749999743,6.133493499999571e-17
5712.055249999743,6.057778499999792e-17
5712.486999999732,6.218850249999705e-17
5712.965249999892,6.112404249999621e-17
5713.481250000186,6.255163500000069e-17
5713.893999999855,6.232685749999501e-17
5714.475499999709,6.380334249999661e-17
5714.887999999803,6.466127249999834e-17
5715.40374999959,6.269798249999998e-17
5715.882249999791,6.471591250000112e-17
5716.313500000164,6.253176500000269e-17
5716.876500000246,6.337713750000156e-17
5717.288750000298,6.40545774999995e-17
5717.841750000138,6.201812249999932e-17
5718.282999999821,6.281381249999964e-17
5718.751249999739,6.047216249999998e-17
5719.27724999981,6.175522750000169e-17
5719.689499999862,6.224213750000396e-17
5720.2710000001825,6.286182500000322e-17
5720.683500000276,6.33714825000081e-17
5721.188500000164,6.166459500000262e-17
5721.6775000002235,6.229133500000023e-17
5722.098000000231,5.990179249999696e-17
5722.671500000171,6.168752249999574e-17
5723.0837500002235,6.092440499999547e-17
5723.625500000082,5.972743749999917e-17
5724.077499999665,6.194965000000258e-17
5724.534499999601,5.936154500000233e-17
5725.071249999572,6.166606500000394e-17
5725.483249999583,6.291899750000516e-17
5726.061499999836,6.046728000000599e-17
5726.476999999955,6.252671750000636e-17
5726.970499999821,5.953509250000934e-17
5727.470999999903,6.037627750000857e-17
5727.882999999914,6.070576000000723e-17
5728.46474999981,6.075838750000446e-17
5728.876749999821,6.209552250000432e-17
5729.40625,5.972924750000357e-17
5729.870250000153,6.125220499999956e-17
5730.314749999903,5.933857750000291e-17
5730.863750000019,6.037698250000134e-17
5731.275499999989,5.951929249999956e-17
5731.840999999549,5.697618750000383e-17
5732.268999999855,5.810131249999927e-17
5732.749499999918,5.664129250000023e-17
5733.262499999721,5.850991000000025e-17
5733.6742500001565,6.038888499999722e-17
5734.256000000052,6.081644500000229e-17
5734.667750000022,6.021121999999845e-17
5735.184000000358,5.910686000000164e-17
5735.661250000354,6.024599000000323e-17
5736.092500000261,5.852137250000253e-17
5736.65475000022,6.082541250000422e-17
5737.066250000149,6.086781000000172e-17
5737.617999999784,5.868843500000203e-17
5738.059499999974,6.032596749999711e-17
5738.526000000071,5.881610750000074e-17
5739.052749999799,6.044516499999971e-17
5739.464250000194,6.000054500000088e-17
5740.046000000089,5.9974617500002e-17
5740.457249999978,5.911937000000096e-17
5740.9590000002645,5.734244750000416e-17
5741.450250000227,5.997552250000104e-17
5741.866750000045,5.911310000000051e-17
5742.443500000052,6.068430749999886e-17
5742.85474999994,6.023719749999574e-17
5743.391499999911,5.794548499999537e-17
5743.848000000231,5.927512749999698e-17
5744.299500000197,5.933163499999982e-17
5744.841000000015,6.147776999999918e-17
5745.252249999903,6.057636250000015e-17
5745.823749999981,5.773579250000197e-17
5746.245000000112,5.727103499999847e-17
5746.731250000186,5.604442249999883e-17
5747.238000000361,5.840979999999776e-17
5747.649000000209,5.853542999999566e-17
5748.230750000104,5.936356749999368e-17
5748.641750000417,5.847718999999352e-17
5749.162500000093,5.789431249999236e-17
5749.63450000016,6.022448499999527e-17
5750.070000000298,5.769988250000054e-17
5750.627499999944,6.035992999999849e-17
5751.038250000216,5.950923250000453e-17
5751.593499999959,5.736353500000391e-17
5752.030999999959,6.029889250000435e-17
5752.500500000082,5.765654500000637e-17
5753.023749999702,5.94156925000056e-17
5753.434499999974,6.004651250000246e-17
5754.016499999911,5.990932500000152e-17
5754.427249999717,5.983901000000393e-17
5754.930999999866,5.891229750000393e-17
5755.4199999999255,6.045138750000293e-17
5755.837999999989,5.87379075000022e-17
5756.412750000134,6.084754499999984e-17
5756.823250000365,5.993523249999725e-17
5757.360749999993,5.823464249999893e-17
5757.815750000067,5.981550749999751e-17
5758.2675000000745,5.784694000000128e-17
5758.808249999769,6.012263750000374e-17
5759.21875,5.951035000000315e-17
5759.790000000037,5.830623000000537e-17
5760.211250000168,6.182683749999984e-17
5760.696500000078,5.999361249999621e-17
5761.203499999829,6.279608499999928e-17
5761.613749999553,6.251938999999782e-17
5762.19574999949,6.095588000000006e-17
5762.60599999968,6.121063999999837e-17
5763.124749999959,5.814076999999414e-17
5763.598250000272,6.042550749999497e-17
5764.031000000425,5.902726999999546e-17
5764.590500000399,6.020893250000162e-17
5765.000500000082,6.131798750000468e-17
5765.552499999758,6.034526500000192e-17
5765.992749999743,6.243102499999874e-17
5766.458749999758,6.240938249999514e-17
5766.985249999911,6.460129499999455e-17
5767.39525000006,6.53447124999952e-17
5767.977500000037,6.618802749999877e-17
5768.387500000186,6.795839750000031e-17
5768.886000000406,6.942602250000035e-17
5769.379250000231,7.159726250000071e-17
5769.791750000324,7.101235499999834e-17
5770.371000000276,7.182879249999531e-17
5770.780999999959,6.979472749999629e-17
5771.312249999959,6.707018249999536e-17
5771.772999999579,6.941119999999868e-17
5772.218249999452,6.465866250000039e-17
5772.764999999665,6.71316124999985e-17
5773.174999999814,6.585670750000163e-17
5773.738750000019,6.150095500000053e-17
5774.166749999858,6.599046250000042e-17
5774.644249999896,6.167881000000085e-17
5775.158249999862,6.413695499999926e-17
5775.567749999929,6.364038749999676e-17
5776.1500000003725,6.131505249999811e-17
5776.55950000044,6.164113999999975e-17
5777.069250000641,5.892466499999894e-17
5777.551250000484,6.073745500000231e-17
5777.974750000052,5.882645750000045e-17
5778.543000000063,6.045537999999866e-17
5778.952749999706,6.144445500000124e-17
5779.494499999564,5.961449250000136e-17
5779.944249999709,6.162830500000442e-17
5780.3997499994,5.955098000000372e-17
5780.935749999713,6.059835250000408e-17
5781.34524999978,6.03810625000006e-17
5781.918749999721,5.873573000000061e-17
5782.336749999784,6.058311750000288e-17
5782.823749999516,5.855809500000341e-17
5783.327999999747,6.036975000000619e-17
5783.737249999773,6.015106250000415e-17
5784.31949999975,6.000642500000613e-17
5784.7287499997765,6.05504325000064e-17
5785.247249999549,5.934723750000451e-17
5785.719999999739,6.045586000000489e-17
5786.151749999728,5.863025999999909e-17
5786.711249999702,5.968274499999499e-17
5787.120499999728,6.014450999999626e-17
5787.670249999501,6.193471499999817e-17
5788.111749999691,6.337349249999985e-17
5788.57474999968,6.324488500000052e-17
5789.102749999613,6.467124750000364e-17
5789.511749999598,6.487946000000363e-17
5790.09274999937,6.593592750000314e-17
5790.50299999956,6.774803750000663e-17
5790.996999999508,6.746735000000313e-17
5791.493999999482,6.87516299999991e-17
5791.902749999426,6.906015500000272e-17
5792.485249999445,7.024734749999999e-17
5792.893999999855,6.999155249999793e-17
5793.419000000227,6.61549624999992e-17
5793.885000000242,6.815955749999565e-17
5794.323000000324,6.379569499999444e-17
5794.876000000164,6.497729749999745e-17
5795.284500000067,6.545818749999765e-17
5795.840000000317,6.179443749999936e-17
5796.275249999948,6.39103800000014e-17
5796.743749999907,6.095418000000352e-17
5797.265999999829,6.254646750000438e-17
5797.674499999732,6.183209750000205e-17
5798.25699999975,6.164213000000115e-17
5798.665499999654,6.130664000000002e-17
5799.16449999949,5.810824499999763e-17
5799.656249999534,5.964342250000088e-17
5800.06799999997,5.839477750000244e-17
5800.64674999984,6.094068250000398e-17
5801.055000000168,6.137651250000282e-17
5801.5842500003055,6.007827500000424e-17
5802.046000000089,6.141815500000282e-17
5802.488000000361,5.990314750000066e-17
5803.03674999997,6.193391500000462e-17
5803.444749999791,6.213621250000173e-17
5804.003749999683,5.992432000000277e-17
5804.435499999672,6.08556500000039e-17
5804.907249999698,6.022556500000138e-17
5805.426249999553,6.217694000000426e-17
5805.83424999984,6.322040000000256e-17
5806.4164999998175,6.414203250000347e-17
5806.824500000104,6.368918750000691e-17
5807.325750000309,6.22302825000053e-17
5807.814749999903,6.377877750000498e-17
5808.2289999998175,6.140630249999903e-17
5808.805249999743,6.274615999999959e-17
5809.212999999523,6.217814999999615e-17
5809.743749999907,5.91648874999979e-17
5810.203249999788,6.114669499999805e-17
5810.64674999984,5.944221999999806e-17
5811.193750000093,6.082135000000062e-17
5811.601499999873,6.140748250000198e-17
5812.161499999929,6.030173250000384e-17
5812.591749999672,6.206189999999972e-17
5813.064249999821,5.963370749999869e-17
5813.581999999937,6.149089749999406e-17
5813.989500000142,6.087069499999725e-17
5814.571750000585,6.088150249999886e-17
5814.979250000324,6.054650250000237e-17
5815.480500000529,5.897097000000244e-17
5815.969000000041,6.08610274999986e-17
5816.382999999449,5.893981249999661e-17
5816.959249999374,6.116205499999528e-17
5817.366749999113,6.188760999999482e-17
5817.896999999881,6.032562249999796e-17
5818.3569999998435,6.178975000000297e-17
5818.799499999732,6.124941250000362e-17
5819.347000000067,6.204867000000684e-17
5819.7542499993,6.152082000000248e-17
5820.312749999575,6.080105999999953e-17
5820.743999999948,6.187134499999853e-17
5821.214749999344,5.998690000000097e-17
5821.733749999665,6.129018500000219e-17
5822.140999999829,6.10844474999994e-17
5822.723499999382,6.094976249999603e-17
5823.1307499995455,6.178022249999482e-17
5823.629749999382,6.096185249999859e-17
5824.120249999687,6.247794999999897e-17
5824.531750000082,6.0931772500004e-17
5825.110000000335,6.233765250000332e-17
5825.517250000499,6.192861000000006e-17
5826.0444999998435,5.995515500000116e-17
5826.506749999709,6.169717499999991e-17
5826.946249999106,5.981812499999901e-17
5827.49624999892,6.187411500000277e-17
5827.902999999002,6.329273250000177e-17
5828.457999998704,6.069668000000255e-17
5828.892499999143,6.219498000000101e-17
5829.359749999829,6.030709249999657e-17
5829.882249999791,6.07916099999965e-17
5830.288999999873,6.227807749999433e-17
5830.871249999851,6.095317999999739e-17
5831.277999999002,6.242631249999683e-17
5831.772499999031,6.056179249999804e-17
5832.267249999568,6.133300749999882e-17
5832.67399999965,6.220774749999595e-17
5833.256749999709,6.234811750000065e-17
5833.663250000216,6.34444124999997e-17
5834.18499999959,6.270430500000003e-17
5834.652499999851,6.354375499999877e-17
5835.086000000127,6.295551249999621e-17
5835.641499999911,6.404551499999679e-17
5836.048000000417,6.49135899999959e-17
5836.596750000492,6.292958000000128e-17
5837.037000000477,6.297290500000215e-17
5837.497750000097,6.022023500000392e-17
5838.026250000112,6.038769750000335e-17
5838.432500000112,6.132384000000323e-17
5839.008249999955,6.027208250000445e-17
5839.421500000171,6.228692750000378e-17
5839.908999999985,6.066270000000551e-17
5840.4104999993,6.189182750000234e-17
5840.8167499993,6.331679999999783e-17
5841.399499999359,6.386242999999583e-17
5841.805499999784,6.404248749999694e-17
5842.319500000216,6.293932749999992e-17
5842.794250000268,6.270817500000091e-17
5843.220000000671,6.175455500000536e-17
5843.782999999821,6.309445750000196e-17
5844.189249999821,6.317259000000012e-17
5844.72974999994,6.309728250000067e-17
5845.177999999374,6.386515000000165e-17
5845.629999999888,6.348643750000397e-17
5846.166499999352,6.394036000000547e-17
5846.57224999927,6.328999750000778e-17
5847.138749998994,6.150936500000375e-17
5847.560999998823,6.246924500000133e-17
5848.039249999449,6.086868249999801e-17
5848.549749999307,6.140753749999645e-17
5848.9555000001565,6.195269749999927e-17
5849.538000000641,6.131841000000263e-17
5849.943750000559,6.165422250000489e-17
5850.447750001214,6.077022500000745e-17
5850.932250000536,6.132872250000354e-17
5851.348000000231,6.054553250000413e-17
5851.921000000089,6.217032000000229e-17
5852.326750000007,6.246519000000127e-17
5852.856500000693,6.202611000000459e-17
5853.31500000041,6.305785500000106e-17
5853.756000000052,6.126754249999877e-17
5854.303249999881,6.209651749999546e-17
5854.708749999292,6.202101749999328e-17
5855.2637499999255,6.145451499999627e-17
5855.696750000119,6.276472499999862e-17
5856.162999999709,6.226504249999904e-17
5856.684750000015,6.296147500000263e-17
5857.090249999426,6.268184249999973e-17
5857.670500000007,6.266619249999782e-17
5858.07850000076,6.258037000000262e-17
5858.570000000298,6.140524250000238e-17
5859.066500000656,6.213812750000533e-17
5859.471750000492,6.181660500000523e-17
5860.054500000551,6.265809000000125e-17
5860.459750001319,6.346313249999633e-17
5860.976250001229,6.276545999999296e-17
5861.447750001214,6.305396999999308e-17
5861.875250000507,6.30909999999943e-17
5862.435499999672,6.282882749999772e-17
5862.840499999933,6.436445499999932e-17
5863.381749999709,6.528036000000403e-17
5863.828499999829,6.478493250000448e-17
5864.280749999918,6.667301250000533e-17
5864.816249999218,6.619958250000695e-17
5865.220999998972,6.6949732500006e-17
5865.786499999464,6.8895295000004e-17
5866.208499999717,6.90680350000013e-17
5866.685250000097,7.046712999999632e-17
5867.196250000037,7.092891749999561e-17
5867.601249999367,7.065091999999636e-17
5868.183999999426,7.115222249999879e-17
5868.58874999918,7.037010250000077e-17
5869.089749999344,6.954252000000028e-17
5869.5762499999255,7.011653250000382e-17
5869.987999999896,7.029606750000384e-17
5870.563749999739,7.03716625000068e-17
5870.968249999918,6.918288750000547e-17
5871.492999999784,6.622451750000325e-17
5871.9555000001565,6.487137500000272e-17
5872.391250000335,6.560956250000274e-17
5872.94299999997,6.55288875000007e-17
5873.347749999724,6.763081249999697e-17
5873.896499999799,6.772160749999719e-17
5874.334999999963,6.588492999999457e-17
5874.7944999998435,6.692540249999933e-17
5875.322250000201,6.599804250000221e-17
5875.726499999873,6.619852499999886e-17
5876.2987500000745,6.7058732499999e-17
5876.713750000112,6.551593500000027e-17
5877.196750000119,6.572191499999789e-17
5877.7012499999255,6.482176249999942e-17
5878.105499999598,6.441139500000034e-17
5878.688500000164,6.424664499999687e-17
5879.092500000261,6.330326750000066e-17
5879.598500000313,6.162457000000431e-17
5880.079250000417,6.038763000000297e-17
5880.496000000276,6.117364500000109e-17
5881.066250000149,6.1303712499997e-17
5881.470499999821,6.163475499999537e-17
5881.999749999493,6.15737074999965e-17
5882.457249999046,6.090158250000155e-17
5882.8969999989495,6.149486250000202e-17
5883.443999999203,6.204244500000244e-17
5883.8479999993,6.337790749999984e-17
5884.400249999948,6.447207999999809e-17
5884.834999999963,6.319629500000138e-17
5885.297500000335,6.779095499999772e-17
5885.8217500010505,6.633924749999995e-17
5886.225500000641,7.365774749999814e-17
5886.80025000032,8.316162249999493e-17
5887.212249999866,7.925383499999759e-17
5887.69724999927,9.274267499999873e-17
5888.198749999516,8.647643499999727e-17
5888.602500000037,9.385236249999813e-17
5889.1855000006035,1.021885574999969e-16
5889.589250001125,1.0972245749999417e-16
5890.096500000916,1.2223137999999622e-16
5890.575500000268,1.180829549999992e-16
5890.993250000291,1.2251457499999966e-16
5891.561750000343,1.1374057500000162e-16
5891.965250000358,1.0825347500000187e-16
5892.494750000536,1.0074344999999794e-16
5892.9512499999255,9.813227500000026e-17
5893.391249999404,9.52313225000023e-17
5893.937749999575,9.273191750000185e-17
5894.341000000015,9.95097925000035e-17
5894.892750000581,1.012473924999999e-16
5895.327250001021,9.719426249999914e-17
5895.789000000805,1.0384139249999987e-16
5896.313750000671,9.935940249999745e-17
5896.717000000179,9.824695249999736e-17
5897.290500000119,1.0125928249999618e-16
5897.703499999829,9.523683249999657e-17
5898.186749999411,9.39049475000005e-17
5898.6894999993965,8.927869000000472e-17
5899.092499999329,8.310214500000682e-17
5899.675499999896,7.976996750000524e-17
5900.078499999829,7.769827500000629e-17
5900.583250000142,7.457087750000255e-17
5901.064500000328,7.27059874999991e-17
5901.479249999858,7.497584749999748e-17
5902.050499999896,7.076819999999418e-17
5902.453249999322,7.308488249999478e-17
5903.036249998957,7.298233249999904e-17
5903.7874999996275,6.666748999999883e-17
5904.6619999995455,6.713288999999708e-17
5905.7949999999255,6.159013749999512e-17
5906.961000000127,6.205232749998922e-17
5908.127249999903,6.204957249999208e-17
5909.293500000611,6.167036249999251e-17
5910.459750000387,6.110054999999452e-17
5911.626000000164,6.069422499999589e-17
5912.79224999994,6.030741249999651e-17
5913.958499999717,6.206576249999706e-17
5915.124750000425,6.364670749999562e-17
5916.291250000708,6.494869249999392e-17
5917.457500000484,6.620822999999632e-17
5918.623750000261,6.469227999999631e-17
5919.790000000037,6.274547749999853e-17
5920.956249999814,6.097978750000246e-17
5922.1225000005215,5.959296749999655e-17
5923.288750000298,5.986781749999598e-17
5924.45524999965,6.06351324999943e-17
5925.621499999426,6.15051099999911e-17
5926.787749999203,6.280322499999484e-17
5927.954249999486,6.293286749999792e-17
5929.120500000194,6.23523174999999e-17
5930.28674999997,6.246882749999943e-17
5931.453250000253,6.296419499999583e-17
5932.61950000003,6.475215749999697e-17
5933.785999999382,6.690080749999351e-17
5934.952499999665,6.824747749999875e-17
5936.118749999441,6.76077100000031e-17
5937.285249999724,6.548694250000272e-17
5938.451500000432,6.388476000000286e-17
5939.618000000715,6.175891499999826e-17
5940.784500000998,6.058721999999386e-17
5941.9510000012815,5.96904899999928e-17
5943.117500000633,5.868762249999626e-17
5944.284000000916,5.849516999999975e-17
5945.450500000268,5.865938000000016e-17
5946.61699999962,5.937856000000005e-17
5947.783499999903,5.954829250000065e-17
5948.949999999255,5.909363000000244e-17
5950.116499999538,5.906529500000676e-17
5951.282999999821,5.955597500000676e-17
5952.44974999968,6.145315500000283e-17
5953.616249999963,6.361023750000061e-17
5954.782999999821,6.525837749999733e-17
5955.949500000104,6.591243499999514e-17
5957.116000000387,6.408698499999721e-17
5958.282750000246,6.22894374999986e-17
5959.449250000529,6.043302749999993e-17
5960.616000000387,5.900916750000069e-17
5961.782500000671,5.947732250000239e-17
5962.949000000954,5.986783250000308e-17
5964.115750000812,6.019996500000599e-17
5965.282250001095,6.06723650000093e-17
5966.449000000954,6.000062250000599e-17
5967.615750000812,5.975952500000325e-17
5968.782250001095,5.974827750000172e-17
5969.949000000954,5.974590749999742e-17
